resourceId,key,value
i-161b728f,Environment,Non-Production
i-161b728f,CostCenter,Manufacturing-4588
i-161b728f,UseCase,Enterprise Integration
i-161b728f,DataClassification,public
i-161b728f,Compliance:GDPR,out-of-scope
i-161b728f,Compliance:HIPAA,required
i-161b728f,CreatedBy,Ansible
i-161b728f,IaC,false
i-161b728f,OptimizationPriority,performance
i-161b728f,Rightsizing,oversized
i-161b728f,AMI,ami-custom
i-161b728f,PatchGroup,critical
i-161b728f,AutoShutdown,true
i-161b728f,ServiceTier,ec2-standard
i-161b728f,Team,Application
i-161b728f,CostAllocation,Direct
i-161b728f,ChargebackEntity,Manufacturing
i-161b728f,ShowbackCategory,Non-Production
i-a5c5a81e,Name,SmartFactoryIoTPlatform-EC2
i-a5c5a81e,Project,SmartFactoryIoTPlatform
i-a5c5a81e,BusinessUnit,Manufacturing
i-a5c5a81e,Environment,Non-Production
i-a5c5a81e,CostCenter,Manufacturing-6992
i-a5c5a81e,UseCase,Enterprise Integration
i-a5c5a81e,Department,Research
i-a5c5a81e,IaC,false
i-a5c5a81e,AutoScaling,enabled
i-a5c5a81e,OptimizationPriority,cost
i-a5c5a81e,ScheduledDowntime,never
i-a5c5a81e,InstanceType,r5.large
i-a5c5a81e,AutoShutdown,nights
i-a5c5a81e,Team,SRE
i-a5c5a81e,CostAllocation,Direct
i-a5c5a81e,ChargebackEntity,Manufacturing
i-a5c5a81e,ShowbackCategory,Non-Production
i-e8c062b9,Name,SmartFactoryIoTPlatform-EC2
i-e8c062b9,Project,SmartFactoryIoTPlatform
i-e8c062b9,BusinessUnit,Manufacturing
i-e8c062b9,Environment,Non-Production
i-e8c062b9,CostCenter,Manufacturing-3290
i-e8c062b9,UseCase,Enterprise Integration
i-e8c062b9,SecurityLevel,medium
i-e8c062b9,AutoScaling,disabled
i-e8c062b9,DeploymentGroup,experiment
i-e8c062b9,AMI,ami-approved
i-e8c062b9,PatchGroup,critical
i-e8c062b9,InstanceType,t2.large
i-e8c062b9,AutoShutdown,true
i-e8c062b9,ServiceTier,ec2-premium
i-e8c062b9,Team,Application
i-e8c062b9,CostAllocation,Direct
i-e8c062b9,ChargebackEntity,Manufacturing
i-e8c062b9,ShowbackCategory,Non-Production
lambda-function-af11a123cb06,Name,SmartFactoryIoTPlatform-Lambda
lambda-function-af11a123cb06,Project,SmartFactoryIoTPlatform
lambda-function-af11a123cb06,BusinessUnit,Manufacturing
lambda-function-af11a123cb06,Environment,Non-Production
lambda-function-af11a123cb06,CostCenter,Manufacturing-1897
lambda-function-af11a123cb06,UseCase,Enterprise Integration
lambda-function-af11a123cb06,Version,3.0
lambda-function-af11a123cb06,Compliance:HIPAA,required
lambda-function-af11a123cb06,AutoScaling,disabled
lambda-function-af11a123cb06,MemorySize,2048
lambda-function-af11a123cb06,EventSource,s3
lambda-function-af11a123cb06,ServiceTier,lambda-basic
lambda-function-af11a123cb06,Team,DevOps
lambda-function-af11a123cb06,CostAllocation,Direct
lambda-function-af11a123cb06,ChargebackEntity,Manufacturing
lambda-function-af11a123cb06,ShowbackCategory,Non-Production
lambda-function-6164a0fd2afd,Name,SmartFactoryIoTPlatform-Lambda
lambda-function-6164a0fd2afd,Project,SmartFactoryIoTPlatform
lambda-function-6164a0fd2afd,BusinessUnit,Manufacturing
lambda-function-6164a0fd2afd,Environment,Non-Production
lambda-function-6164a0fd2afd,CostCenter,Manufacturing-8147
lambda-function-6164a0fd2afd,UseCase,Enterprise Integration
lambda-function-6164a0fd2afd,AutoShutdown,nights
lambda-function-6164a0fd2afd,Requestor,team-devops@example.com
lambda-function-6164a0fd2afd,Department,IT
lambda-function-6164a0fd2afd,AutoScaling,disabled
lambda-function-6164a0fd2afd,CreatedBy,CloudFormation
lambda-function-6164a0fd2afd,Rightsizing,oversized
lambda-function-6164a0fd2afd,ScheduledDowntime,weekends
lambda-function-6164a0fd2afd,Runtime,dotnet6
lambda-function-6164a0fd2afd,EventSource,api
lambda-function-6164a0fd2afd,MemorySize,1024
lambda-function-6164a0fd2afd,Timeout,300
lambda-function-6164a0fd2afd,ServiceTier,lambda-premium
lambda-function-6164a0fd2afd,Team,Infrastructure
lambda-function-6164a0fd2afd,CostAllocation,Direct
lambda-function-6164a0fd2afd,ChargebackEntity,Manufacturing
lambda-function-6164a0fd2afd,ShowbackCategory,Non-Production
lambda-function-eaf6254f3250,Name,SmartFactoryIoTPlatform-Lambda
lambda-function-eaf6254f3250,Project,SmartFactoryIoTPlatform
lambda-function-eaf6254f3250,BusinessUnit,Manufacturing
lambda-function-eaf6254f3250,Environment,Non-Production
lambda-function-eaf6254f3250,CostCenter,Manufacturing-2251
lambda-function-eaf6254f3250,UseCase,Enterprise Integration
lambda-function-eaf6254f3250,Version,1.0
lambda-function-eaf6254f3250,BackupFrequency,hourly
lambda-function-eaf6254f3250,Compliance:PCI,in-scope
lambda-function-eaf6254f3250,ComplianceStatus,compliant
lambda-function-eaf6254f3250,ManagedBy,Platform
lambda-function-eaf6254f3250,ScheduledDowntime,custom
lambda-function-eaf6254f3250,Timeout,30
lambda-function-eaf6254f3250,Runtime,go1.x
lambda-function-eaf6254f3250,MemorySize,1024
lambda-function-eaf6254f3250,ServiceTier,lambda-basic
lambda-function-eaf6254f3250,Team,Analytics
lambda-function-eaf6254f3250,CostAllocation,Direct
lambda-function-eaf6254f3250,ChargebackEntity,Manufacturing
lambda-function-eaf6254f3250,ShowbackCategory,Non-Production
eks-resource-71305f4c,Name,SmartFactoryIoTPlatform-EKS
eks-resource-71305f4c,Project,SmartFactoryIoTPlatform
eks-resource-71305f4c,BusinessUnit,Manufacturing
eks-resource-71305f4c,Environment,Non-Production
eks-resource-71305f4c,CostCenter,Manufacturing-5655
eks-resource-71305f4c,UseCase,Enterprise Integration
eks-resource-71305f4c,DataClassification,confidential
eks-resource-71305f4c,ComplianceStatus,under-review
eks-resource-71305f4c,ManagedBy,Manual
eks-resource-71305f4c,AllowSpotInstance,false
eks-resource-71305f4c,BudgetAlert,high
eks-resource-71305f4c,CostAllocation,Direct
eks-resource-71305f4c,ChargebackEntity,Manufacturing
eks-resource-71305f4c,ShowbackCategory,Non-Production
eks-resource-bf7b3554,Name,SmartFactoryIoTPlatform-EKS
eks-resource-bf7b3554,Project,SmartFactoryIoTPlatform
eks-resource-bf7b3554,BusinessUnit,Manufacturing
eks-resource-bf7b3554,Environment,Non-Production
eks-resource-bf7b3554,CostCenter,Manufacturing-9624
eks-resource-bf7b3554,UseCase,Enterprise Integration
eks-resource-bf7b3554,Version,3.0
eks-resource-bf7b3554,Requestor,team-devops@example.com
eks-resource-bf7b3554,Compliance:GDPR,in-scope
eks-resource-bf7b3554,Compliance:PCI,in-scope
eks-resource-bf7b3554,ManagedBy,SRE
eks-resource-bf7b3554,CreatedBy,Terraform
eks-resource-bf7b3554,ServiceTier,eks-standard
eks-resource-bf7b3554,CostAllocation,Direct
eks-resource-bf7b3554,ChargebackEntity,Manufacturing
eks-resource-bf7b3554,ShowbackCategory,Non-Production
eks-resource-68a74ddf,Name,SmartFactoryIoTPlatform-EKS
eks-resource-68a74ddf,Project,SmartFactoryIoTPlatform
eks-resource-68a74ddf,BusinessUnit,Manufacturing
eks-resource-68a74ddf,Environment,Non-Production
eks-resource-68a74ddf,CostCenter,Manufacturing-3147
eks-resource-68a74ddf,UseCase,Enterprise Integration
eks-resource-68a74ddf,DataClassification,restricted
eks-resource-68a74ddf,BackupFrequency,daily
eks-resource-68a74ddf,Department,Research
eks-resource-68a74ddf,ManagedBy,Platform
eks-resource-68a74ddf,ServiceTier,eks-enterprise
eks-resource-68a74ddf,Team,Application
eks-resource-68a74ddf,CostAllocation,Direct
eks-resource-68a74ddf,ChargebackEntity,Manufacturing
eks-resource-68a74ddf,ShowbackCategory,Non-Production
cloudwatchlogs-resource-eb8e2fc4,Name,GlobalPaymentProcessingPlatform-CloudWatchLogs
cloudwatchlogs-resource-eb8e2fc4,Project,GlobalPaymentProcessingPlatform
cloudwatchlogs-resource-eb8e2fc4,BusinessUnit,SoftwareSolutions
cloudwatchlogs-resource-eb8e2fc4,Environment,Production
cloudwatchlogs-resource-eb8e2fc4,CostCenter,SoftwareSolutions-2535
cloudwatchlogs-resource-eb8e2fc4,UseCase,Enterprise Applications
cloudwatchlogs-resource-eb8e2fc4,Requestor,project-manager@example.com
cloudwatchlogs-resource-eb8e2fc4,Compliance:GDPR,out-of-scope
cloudwatchlogs-resource-eb8e2fc4,Compliance:PCI,in-scope
cloudwatchlogs-resource-eb8e2fc4,ComplianceStatus,non-compliant
cloudwatchlogs-resource-eb8e2fc4,AutoScaling,disabled
cloudwatchlogs-resource-eb8e2fc4,BudgetAlert,high
cloudwatchlogs-resource-eb8e2fc4,OptimizationPriority,cost
cloudwatchlogs-resource-eb8e2fc4,AllowSpotInstance,true
cloudwatchlogs-resource-eb8e2fc4,ServiceTier,cloudwatchlogs-basic
cloudwatchlogs-resource-eb8e2fc4,CostAllocation,Shared
cloudwatchlogs-resource-eb8e2fc4,AllocationMethod,proportional
cloudwatchlogs-resource-eb8e2fc4,ChargebackEntity,SoftwareSolutions
cloudwatchlogs-resource-eb8e2fc4,ShowbackCategory,Production
cloudwatchlogs-resource-4434a99e,Name,GlobalPaymentProcessingPlatform-CloudWatchLogs
cloudwatchlogs-resource-4434a99e,Project,GlobalPaymentProcessingPlatform
cloudwatchlogs-resource-4434a99e,BusinessUnit,SoftwareSolutions
cloudwatchlogs-resource-4434a99e,Environment,Production
cloudwatchlogs-resource-4434a99e,CostCenter,SoftwareSolutions-5333
cloudwatchlogs-resource-4434a99e,UseCase,Enterprise Applications
cloudwatchlogs-resource-4434a99e,Owner,cloud-admin@example.com
cloudwatchlogs-resource-4434a99e,Compliance:SOX,in-scope
cloudwatchlogs-resource-4434a99e,SecurityLevel,low
cloudwatchlogs-resource-4434a99e,Compliance:PCI,in-scope
cloudwatchlogs-resource-4434a99e,IaC,true
cloudwatchlogs-resource-4434a99e,OptimizationPriority,balanced
cloudwatchlogs-resource-4434a99e,AllowSpotInstance,false
cloudwatchlogs-resource-4434a99e,ServiceTier,cloudwatchlogs-basic
cloudwatchlogs-resource-4434a99e,Team,Analytics
cloudwatchlogs-resource-4434a99e,CostAllocation,Shared
cloudwatchlogs-resource-4434a99e,AllocationMethod,proportional
cloudwatchlogs-resource-4434a99e,ChargebackEntity,SoftwareSolutions
cloudwatchlogs-resource-4434a99e,ShowbackCategory,Production
cloudwatchlogs-resource-76cdd11a,Name,GlobalPaymentProcessingPlatform-CloudWatchLogs
cloudwatchlogs-resource-76cdd11a,Project,GlobalPaymentProcessingPlatform
cloudwatchlogs-resource-76cdd11a,BusinessUnit,SoftwareSolutions
cloudwatchlogs-resource-76cdd11a,Environment,Production
cloudwatchlogs-resource-76cdd11a,CostCenter,SoftwareSolutions-4432
cloudwatchlogs-resource-76cdd11a,UseCase,Enterprise Applications
cloudwatchlogs-resource-76cdd11a,DataClassification,internal
cloudwatchlogs-resource-76cdd11a,BackupFrequency,monthly
cloudwatchlogs-resource-76cdd11a,Department,Research
cloudwatchlogs-resource-76cdd11a,ComplianceStatus,exempted
cloudwatchlogs-resource-76cdd11a,SecurityLevel,low
cloudwatchlogs-resource-76cdd11a,Compliance:PCI,in-scope
cloudwatchlogs-resource-76cdd11a,CreatedBy,Ansible
cloudwatchlogs-resource-76cdd11a,ScheduledDowntime,nights
cloudwatchlogs-resource-76cdd11a,BudgetAlert,high
cloudwatchlogs-resource-76cdd11a,AllowSpotInstance,true
cloudwatchlogs-resource-76cdd11a,ServiceTier,cloudwatchlogs-enterprise
cloudwatchlogs-resource-76cdd11a,CostAllocation,Shared
cloudwatchlogs-resource-76cdd11a,AllocationMethod,proportional
cloudwatchlogs-resource-76cdd11a,ChargebackEntity,SoftwareSolutions
cloudwatchlogs-resource-76cdd11a,ShowbackCategory,Production
rds-instance-4af7878d,Name,GlobalPaymentProcessingPlatform-RDS
rds-instance-4af7878d,Project,GlobalPaymentProcessingPlatform
rds-instance-4af7878d,BusinessUnit,SoftwareSolutions
rds-instance-4af7878d,Environment,Production
rds-instance-4af7878d,CostCenter,SoftwareSolutions-3705
rds-instance-4af7878d,UseCase,Enterprise Applications
rds-instance-4af7878d,Version,beta
rds-instance-4af7878d,AutoShutdown,weekends
rds-instance-4af7878d,Department,Marketing
rds-instance-4af7878d,Owner,john.doe@example.com
rds-instance-4af7878d,Compliance:PCI,in-scope
rds-instance-4af7878d,ComplianceStatus,exempted
rds-instance-4af7878d,CreatedBy,CLI
rds-instance-4af7878d,Rightsizing,pending-review
rds-instance-4af7878d,OptimizationPriority,cost
rds-instance-4af7878d,BudgetAlert,low
rds-instance-4af7878d,MultiAZ,true
rds-instance-4af7878d,CostAllocation,Shared
rds-instance-4af7878d,AllocationMethod,direct
rds-instance-4af7878d,ChargebackEntity,SoftwareSolutions
rds-instance-4af7878d,ShowbackCategory,Production
rds-instance-adbad283,Name,GlobalPaymentProcessingPlatform-RDS
rds-instance-adbad283,Project,GlobalPaymentProcessingPlatform
rds-instance-adbad283,BusinessUnit,SoftwareSolutions
rds-instance-adbad283,Environment,Production
rds-instance-adbad283,CostCenter,SoftwareSolutions-9423
rds-instance-adbad283,UseCase,Enterprise Applications
rds-instance-adbad283,BackupFrequency,hourly
rds-instance-adbad283,Requestor,project-manager@example.com
rds-instance-adbad283,Owner,sre-team@example.com
rds-instance-adbad283,Compliance:PCI,in-scope
rds-instance-adbad283,Compliance:GDPR,in-scope
rds-instance-adbad283,SecurityLevel,critical
rds-instance-adbad283,Compliance:HIPAA,not-required
rds-instance-adbad283,AutoScaling,disabled
rds-instance-adbad283,DeploymentGroup,blue
rds-instance-adbad283,AllowSpotInstance,true
rds-instance-adbad283,BackupRetention,14
rds-instance-adbad283,Engine,oracle
rds-instance-adbad283,DBName,analytics-db
rds-instance-adbad283,MultiAZ,true
rds-instance-adbad283,ServiceTier,rds-basic
rds-instance-adbad283,Team,Platform
rds-instance-adbad283,CostAllocation,Shared
rds-instance-adbad283,AllocationMethod,direct
rds-instance-adbad283,ChargebackEntity,SoftwareSolutions
rds-instance-adbad283,ShowbackCategory,Production
rds-instance-8f4c2ac1,Name,GlobalPaymentProcessingPlatform-RDS
rds-instance-8f4c2ac1,Project,GlobalPaymentProcessingPlatform
rds-instance-8f4c2ac1,BusinessUnit,SoftwareSolutions
rds-instance-8f4c2ac1,Environment,Production
rds-instance-8f4c2ac1,CostCenter,SoftwareSolutions-2604
rds-instance-8f4c2ac1,UseCase,Enterprise Applications
rds-instance-8f4c2ac1,AutoShutdown,nights
rds-instance-8f4c2ac1,Department,Engineering
rds-instance-8f4c2ac1,Compliance:GDPR,in-scope
rds-instance-8f4c2ac1,Compliance:HIPAA,not-required
rds-instance-8f4c2ac1,CreatedBy,Console
rds-instance-8f4c2ac1,BudgetAlert,exempt
rds-instance-8f4c2ac1,DBName,dev-db
rds-instance-8f4c2ac1,BackupRetention,14
rds-instance-8f4c2ac1,MultiAZ,false
rds-instance-8f4c2ac1,ServiceTier,rds-standard
rds-instance-8f4c2ac1,Team,DevOps
rds-instance-8f4c2ac1,CostAllocation,Shared
rds-instance-8f4c2ac1,AllocationMethod,direct
rds-instance-8f4c2ac1,ChargebackEntity,SoftwareSolutions
rds-instance-8f4c2ac1,ShowbackCategory,Production
i-3be06d70,Name,GlobalPaymentProcessingPlatform-EC2
i-3be06d70,Project,GlobalPaymentProcessingPlatform
i-3be06d70,BusinessUnit,SoftwareSolutions
i-3be06d70,Environment,Production
i-3be06d70,CostCenter,SoftwareSolutions-7745
i-3be06d70,UseCase,Enterprise Applications
i-3be06d70,AutoShutdown,nights
i-3be06d70,DataClassification,internal
i-3be06d70,Compliance:GDPR,out-of-scope
i-3be06d70,Compliance:SOX,in-scope
i-3be06d70,ManagedBy,CloudOps
i-3be06d70,OptimizationPriority,availability
i-3be06d70,ScheduledDowntime,weekends
i-3be06d70,Rightsizing,oversized
i-3be06d70,PatchGroup,group1
i-3be06d70,AMI,ami-12345678
i-3be06d70,Team,DataEngineering
i-3be06d70,CostAllocation,Direct
i-3be06d70,ChargebackEntity,SoftwareSolutions
i-3be06d70,ShowbackCategory,Production
i-a432398b,Name,GlobalPaymentProcessingPlatform-EC2
i-a432398b,Project,GlobalPaymentProcessingPlatform
i-a432398b,BusinessUnit,SoftwareSolutions
i-a432398b,Environment,Production
i-a432398b,CostCenter,SoftwareSolutions-2776
i-a432398b,UseCase,Enterprise Applications
i-a432398b,BackupFrequency,monthly
i-a432398b,DataClassification,internal
i-a432398b,ComplianceStatus,compliant
i-a432398b,Compliance:GDPR,in-scope
i-a432398b,IaC,true
i-a432398b,AutoScaling,disabled
i-a432398b,Rightsizing,optimized
i-a432398b,BudgetAlert,high
i-a432398b,PatchGroup,critical
i-a432398b,AMI,ami-87654321
i-a432398b,AutoShutdown,false
i-a432398b,ServiceTier,ec2-enterprise
i-a432398b,CostAllocation,Direct
i-a432398b,ChargebackEntity,SoftwareSolutions
i-a432398b,ShowbackCategory,Production
i-fd42f6ec,Name,GlobalPaymentProcessingPlatform-EC2
i-fd42f6ec,Project,GlobalPaymentProcessingPlatform
i-fd42f6ec,BusinessUnit,SoftwareSolutions
i-fd42f6ec,Environment,Production
i-fd42f6ec,CostCenter,SoftwareSolutions-5930
i-fd42f6ec,UseCase,Enterprise Applications
i-fd42f6ec,AutoShutdown,weekends
i-fd42f6ec,BackupFrequency,monthly
i-fd42f6ec,Department,Marketing
i-fd42f6ec,ComplianceStatus,under-review
i-fd42f6ec,Compliance:PCI,in-scope
i-fd42f6ec,CreatedBy,CLI
i-fd42f6ec,IaC,false
i-fd42f6ec,AllowSpotInstance,true
i-fd42f6ec,AMI,ami-12345678
i-fd42f6ec,InstanceType,m5.xlarge
i-fd42f6ec,ServiceTier,ec2-enterprise
i-fd42f6ec,CostAllocation,Direct
i-fd42f6ec,ChargebackEntity,SoftwareSolutions
i-fd42f6ec,ShowbackCategory,Production
lambda-function-7000c267d0f5,Name,GlobalPaymentProcessingPlatform-Lambda
lambda-function-7000c267d0f5,Project,GlobalPaymentProcessingPlatform
lambda-function-7000c267d0f5,BusinessUnit,SoftwareSolutions
lambda-function-7000c267d0f5,Environment,Production
lambda-function-7000c267d0f5,CostCenter,SoftwareSolutions-2874
lambda-function-7000c267d0f5,UseCase,Enterprise Applications
lambda-function-7000c267d0f5,BackupFrequency,hourly
lambda-function-7000c267d0f5,Compliance:HIPAA,required
lambda-function-7000c267d0f5,SecurityLevel,high
lambda-function-7000c267d0f5,DeploymentGroup,main
lambda-function-7000c267d0f5,AutoScaling,enabled
lambda-function-7000c267d0f5,AllowSpotInstance,true
lambda-function-7000c267d0f5,OptimizationPriority,availability
lambda-function-7000c267d0f5,Runtime,java11
lambda-function-7000c267d0f5,ServiceTier,lambda-basic
lambda-function-7000c267d0f5,Team,Analytics
lambda-function-7000c267d0f5,CostAllocation,Direct
lambda-function-7000c267d0f5,ChargebackEntity,SoftwareSolutions
lambda-function-7000c267d0f5,ShowbackCategory,Production
lambda-function-e714fc7d2a1f,Name,GlobalPaymentProcessingPlatform-Lambda
lambda-function-e714fc7d2a1f,Project,GlobalPaymentProcessingPlatform
lambda-function-e714fc7d2a1f,BusinessUnit,SoftwareSolutions
lambda-function-e714fc7d2a1f,Environment,Production
lambda-function-e714fc7d2a1f,CostCenter,SoftwareSolutions-1207
lambda-function-e714fc7d2a1f,UseCase,Enterprise Applications
lambda-function-e714fc7d2a1f,DataClassification,internal
lambda-function-e714fc7d2a1f,AutoShutdown,nights
lambda-function-e714fc7d2a1f,Owner,team-devops@example.com
lambda-function-e714fc7d2a1f,SecurityLevel,critical
lambda-function-e714fc7d2a1f,AutoScaling,disabled
lambda-function-e714fc7d2a1f,DeploymentGroup,canary
lambda-function-e714fc7d2a1f,OptimizationPriority,availability
lambda-function-e714fc7d2a1f,AllowSpotInstance,false
lambda-function-e714fc7d2a1f,EventSource,schedule
lambda-function-e714fc7d2a1f,Timeout,900
lambda-function-e714fc7d2a1f,ServiceTier,lambda-enterprise
lambda-function-e714fc7d2a1f,CostAllocation,Direct
lambda-function-e714fc7d2a1f,ChargebackEntity,SoftwareSolutions
lambda-function-e714fc7d2a1f,ShowbackCategory,Production
lambda-function-502f989843c8,Name,GlobalPaymentProcessingPlatform-Lambda
lambda-function-502f989843c8,Project,GlobalPaymentProcessingPlatform
lambda-function-502f989843c8,BusinessUnit,SoftwareSolutions
lambda-function-502f989843c8,Environment,Production
lambda-function-502f989843c8,CostCenter,SoftwareSolutions-3979
lambda-function-502f989843c8,UseCase,Enterprise Applications
lambda-function-502f989843c8,Version,beta
lambda-function-502f989843c8,BackupFrequency,weekly
lambda-function-502f989843c8,Owner,john.doe@example.com
lambda-function-502f989843c8,SecurityLevel,low
lambda-function-502f989843c8,Compliance:PCI,in-scope
lambda-function-502f989843c8,AutoScaling,enabled
lambda-function-502f989843c8,DeploymentGroup,main
lambda-function-502f989843c8,ScheduledDowntime,weekends
lambda-function-502f989843c8,Rightsizing,optimized
lambda-function-502f989843c8,MemorySize,512
lambda-function-502f989843c8,EventSource,schedule
lambda-function-502f989843c8,Runtime,java11
lambda-function-502f989843c8,ServiceTier,lambda-basic
lambda-function-502f989843c8,Team,Analytics
lambda-function-502f989843c8,CostAllocation,Direct
lambda-function-502f989843c8,ChargebackEntity,SoftwareSolutions
lambda-function-502f989843c8,ShowbackCategory,Production
elasticache-resource-01c7c445,Name,GlobalPaymentProcessingPlatform-ElastiCache
elasticache-resource-01c7c445,Project,GlobalPaymentProcessingPlatform
elasticache-resource-01c7c445,BusinessUnit,SoftwareSolutions
elasticache-resource-01c7c445,Environment,Production
elasticache-resource-01c7c445,CostCenter,SoftwareSolutions-2899
elasticache-resource-01c7c445,UseCase,Enterprise Applications
elasticache-resource-01c7c445,Owner,team-devops@example.com
elasticache-resource-01c7c445,SecurityLevel,low
elasticache-resource-01c7c445,Compliance:GDPR,in-scope
elasticache-resource-01c7c445,ComplianceStatus,exempted
elasticache-resource-01c7c445,DeploymentGroup,canary
elasticache-resource-01c7c445,ManagedBy,Platform
elasticache-resource-01c7c445,ScheduledDowntime,weekends
elasticache-resource-01c7c445,AllowSpotInstance,true
elasticache-resource-01c7c445,ServiceTier,elasticache-basic
elasticache-resource-01c7c445,Team,SRE
elasticache-resource-01c7c445,CostAllocation,Direct
elasticache-resource-01c7c445,ChargebackEntity,SoftwareSolutions
elasticache-resource-01c7c445,ShowbackCategory,Production
elasticache-resource-7c261434,Name,GlobalPaymentProcessingPlatform-ElastiCache
elasticache-resource-7c261434,Project,GlobalPaymentProcessingPlatform
elasticache-resource-7c261434,BusinessUnit,SoftwareSolutions
elasticache-resource-7c261434,Environment,Production
elasticache-resource-7c261434,CostCenter,SoftwareSolutions-4681
elasticache-resource-7c261434,UseCase,Enterprise Applications
elasticache-resource-7c261434,DataClassification,confidential
elasticache-resource-7c261434,Owner,sre-team@example.com
elasticache-resource-7c261434,Compliance:GDPR,out-of-scope
elasticache-resource-7c261434,ManagedBy,Platform
elasticache-resource-7c261434,Rightsizing,exempt
elasticache-resource-7c261434,OptimizationPriority,performance
elasticache-resource-7c261434,Team,Infrastructure
elasticache-resource-7c261434,CostAllocation,Direct
elasticache-resource-7c261434,ChargebackEntity,SoftwareSolutions
elasticache-resource-7c261434,ShowbackCategory,Production
elasticache-resource-8abc9786,Name,GlobalPaymentProcessingPlatform-ElastiCache
elasticache-resource-8abc9786,Project,GlobalPaymentProcessingPlatform
elasticache-resource-8abc9786,BusinessUnit,SoftwareSolutions
elasticache-resource-8abc9786,Environment,Production
elasticache-resource-8abc9786,CostCenter,SoftwareSolutions-5526
elasticache-resource-8abc9786,UseCase,Enterprise Applications
elasticache-resource-8abc9786,Version,stable
elasticache-resource-8abc9786,DataClassification,restricted
elasticache-resource-8abc9786,Department,Sales
elasticache-resource-8abc9786,Compliance:GDPR,out-of-scope
elasticache-resource-8abc9786,Compliance:SOX,out-of-scope
elasticache-resource-8abc9786,SecurityLevel,high
elasticache-resource-8abc9786,ManagedBy,Manual
elasticache-resource-8abc9786,DeploymentGroup,main
elasticache-resource-8abc9786,OptimizationPriority,balanced
elasticache-resource-8abc9786,ServiceTier,elasticache-enterprise
elasticache-resource-8abc9786,CostAllocation,Direct
elasticache-resource-8abc9786,ChargebackEntity,SoftwareSolutions
elasticache-resource-8abc9786,ShowbackCategory,Production
cloudhsm-resource-3f687cdb,Name,GlobalPaymentProcessingPlatform-CloudHSM
cloudhsm-resource-3f687cdb,Project,GlobalPaymentProcessingPlatform
cloudhsm-resource-3f687cdb,BusinessUnit,SoftwareSolutions
cloudhsm-resource-3f687cdb,Environment,Production
cloudhsm-resource-3f687cdb,CostCenter,SoftwareSolutions-9017
cloudhsm-resource-3f687cdb,UseCase,Enterprise Applications
cloudhsm-resource-3f687cdb,Version,latest
cloudhsm-resource-3f687cdb,AutoShutdown,false
cloudhsm-resource-3f687cdb,ComplianceStatus,exempted
cloudhsm-resource-3f687cdb,Compliance:SOX,in-scope
cloudhsm-resource-3f687cdb,AutoScaling,disabled
cloudhsm-resource-3f687cdb,OptimizationPriority,cost
cloudhsm-resource-3f687cdb,AllowSpotInstance,true
cloudhsm-resource-3f687cdb,Rightsizing,optimized
cloudhsm-resource-3f687cdb,ServiceTier,cloudhsm-basic
cloudhsm-resource-3f687cdb,Team,Infrastructure
cloudhsm-resource-3f687cdb,CostAllocation,Direct
cloudhsm-resource-3f687cdb,ChargebackEntity,SoftwareSolutions
cloudhsm-resource-3f687cdb,ShowbackCategory,Production
cloudhsm-resource-5f8471a9,Name,GlobalPaymentProcessingPlatform-CloudHSM
cloudhsm-resource-5f8471a9,Project,GlobalPaymentProcessingPlatform
cloudhsm-resource-5f8471a9,BusinessUnit,SoftwareSolutions
cloudhsm-resource-5f8471a9,Environment,Production
cloudhsm-resource-5f8471a9,CostCenter,SoftwareSolutions-4362
cloudhsm-resource-5f8471a9,UseCase,Enterprise Applications
cloudhsm-resource-5f8471a9,Version,2.0
cloudhsm-resource-5f8471a9,Owner,john.doe@example.com
cloudhsm-resource-5f8471a9,Compliance:SOX,out-of-scope
cloudhsm-resource-5f8471a9,Compliance:PCI,in-scope
cloudhsm-resource-5f8471a9,SecurityLevel,low
cloudhsm-resource-5f8471a9,CreatedBy,CloudFormation
cloudhsm-resource-5f8471a9,AllowSpotInstance,false
cloudhsm-resource-5f8471a9,ServiceTier,cloudhsm-premium
cloudhsm-resource-5f8471a9,Team,DevOps
cloudhsm-resource-5f8471a9,CostAllocation,Direct
cloudhsm-resource-5f8471a9,ChargebackEntity,SoftwareSolutions
cloudhsm-resource-5f8471a9,ShowbackCategory,Production
cloudhsm-resource-37a8640f,Name,GlobalPaymentProcessingPlatform-CloudHSM
cloudhsm-resource-37a8640f,Project,GlobalPaymentProcessingPlatform
cloudhsm-resource-37a8640f,BusinessUnit,SoftwareSolutions
cloudhsm-resource-37a8640f,Environment,Production
cloudhsm-resource-37a8640f,CostCenter,SoftwareSolutions-3854
cloudhsm-resource-37a8640f,UseCase,Enterprise Applications
cloudhsm-resource-37a8640f,DataClassification,restricted
cloudhsm-resource-37a8640f,Department,Operations
cloudhsm-resource-37a8640f,Compliance:SOX,in-scope
cloudhsm-resource-37a8640f,AutoScaling,enabled
cloudhsm-resource-37a8640f,ManagedBy,Manual
cloudhsm-resource-37a8640f,BudgetAlert,low
cloudhsm-resource-37a8640f,ScheduledDowntime,weekends
cloudhsm-resource-37a8640f,Rightsizing,exempt
cloudhsm-resource-37a8640f,Team,Platform
cloudhsm-resource-37a8640f,CostAllocation,Direct
cloudhsm-resource-37a8640f,ChargebackEntity,SoftwareSolutions
cloudhsm-resource-37a8640f,ShowbackCategory,Production
